id	filename	md5	size	state
d5e8b9b3-2b57-4c5c-88e3-dcb117139fd7	nationwidechildrens.org_clinical.TCGA-44-2655.xml	ae49d45e557408b842758d82ce7313fd	51346	released
3170493e-1ceb-46b5-95e7-5f06d53e2f40	nationwidechildrens.org_clinical.TCGA-97-A4LX.xml	f47b35ee120c6a6b7e0b478c3cc656d3	35707	released
780b4149-00ce-4780-81d6-d045d5a43c4b	nationwidechildrens.org_clinical.TCGA-71-6725.xml	49d33896483bbd99e346d71f4fded100	51056	released
f1e799a6-36e0-4647-944a-4df6902533a6	nationwidechildrens.org_clinical.TCGA-64-5774.xml	fe2cda045d60fd4aa3dfbf6c7a59394b	47798	released
287fc852-21f4-4af9-803c-b664e488fd33	nationwidechildrens.org_clinical.TCGA-05-4382.xml	1d027df72d9f4168544e3ff1abf476dc	39078	released
9fa15b50-7786-46b8-820c-62c19199674c	nationwidechildrens.org_clinical.TCGA-J2-8194.xml	d477d2ac413ef54b2fa57d217b82fd0b	75157	released
24de31cd-9992-49db-9887-7a5ab0770491	nationwidechildrens.org_clinical.TCGA-86-8280.xml	03f090df570f84e7691cc6d5a78655e3	46810	released
4db19527-5888-4db3-a35e-8a73e19df399	nationwidechildrens.org_clinical.TCGA-55-6981.xml	d586da076dc8fedceca5fd532ca9c45d	45180	released
b2bdd90f-91f5-480a-97af-ca5a7c7951dc	nationwidechildrens.org_clinical.TCGA-93-A4JP.xml	a147deaffabe121d5594101158f7eb97	41417	released
0798e171-987b-4d4f-b257-e2858930ed9c	nationwidechildrens.org_clinical.TCGA-73-4659.xml	44bb3cf3a56d47d94814092c42423a4c	112134	released
ec1f2f8f-e7a2-4a28-9a1d-509c36bf924a	nationwidechildrens.org_clinical.TCGA-99-8025.xml	383cff16a62fd7e921f4ee76909a3920	41234	released
700c0603-7961-4067-8703-ae0f9c275726	nationwidechildrens.org_clinical.TCGA-53-7813.xml	f97329ca2a7f48791f03960db7162eca	58092	released
2b9eb935-dd0d-40a4-92cd-4a9fd4e29b00	nationwidechildrens.org_clinical.TCGA-78-7143.xml	69f0d2e6c75e723d50a10a47fe3cb237	42741	released
cb74c72b-8027-4057-949e-00c167838232	nationwidechildrens.org_clinical.TCGA-67-3774.xml	abe83754025800d09763cd754e14e1e7	26318	released
33a5969a-e77f-4daf-98d2-691a44fa7ce2	nationwidechildrens.org_clinical.TCGA-86-8073.xml	e9f81eebb6db9edff5045981e657418a	35273	released
6d2c19a7-85ec-43ed-bad3-0e334254b1f5	nationwidechildrens.org_clinical.TCGA-44-2664.xml	2edc0b7599fee8781471b8de4e2d1f73	59846	released
eb645c49-ab51-422b-a383-699f92beb9a7	nationwidechildrens.org_clinical.TCGA-75-5122.xml	251336265fa289c4e8ad12ca61e22dd9	34315	released
a10ff200-542c-480e-8bf3-77202ae322ae	nationwidechildrens.org_clinical.TCGA-L9-A50W.xml	b975b44364c299bd9706621fc13c1187	36210	released
a81ec21b-ddfb-412c-9fce-fa16cb473be3	nationwidechildrens.org_clinical.TCGA-49-4501.xml	3d13567c24779740c4ad396dad6c43e2	40581	released
152e8d8a-9aee-4907-bd69-36d1ba4db262	nationwidechildrens.org_clinical.TCGA-55-8204.xml	142d6bad2ce71031e712523729e11381	34994	released
b57fb9b4-1673-4493-a248-9577ad70dc5d	nationwidechildrens.org_clinical.TCGA-78-7540.xml	4c89bba545a148dcdb2ccc828b731759	42096	released
1b6d68c6-f58d-4b21-9a68-7b309f9cbf39	nationwidechildrens.org_clinical.TCGA-55-A48Z.xml	2f6bbebaaa56c4439d0a5f09626fd6c5	56783	released
ad8acb0e-d0dd-4da1-a736-83199487c389	nationwidechildrens.org_clinical.TCGA-75-7027.xml	fdd497797b1e78f3fad72fac44981140	42878	released
9e831b68-62a0-4df8-8b8d-c79bb660a2b7	nationwidechildrens.org_clinical.TCGA-97-8171.xml	02149628797d34532513e0dfd7a3a6f0	41621	released
4c7c10f6-241d-4fae-a6d1-9de745d13761	nationwidechildrens.org_clinical.TCGA-05-4427.xml	71b1af5ee2866b4a461d4f624bf14638	46019	released
5937304d-e05e-465e-9174-3abb30ade4e7	nationwidechildrens.org_clinical.TCGA-62-8399.xml	84c3464f53492c64fe09e4d9e5e1af45	35477	released
bf37747b-f353-4f9a-93a8-bb268358c331	nationwidechildrens.org_clinical.TCGA-78-7150.xml	38983618836c1f45a95a296ef1425192	63466	released
ffb411d7-35b0-48c0-991d-807d48511ca3	nationwidechildrens.org_clinical.TCGA-62-A471.xml	c89abb6fc6e7df4c4f749c137a8d21c1	53087	released
ff0f122a-10a5-46b9-8e66-baab1aefa540	nationwidechildrens.org_omf.TCGA-73-4662.xml	1e3fee22fa878680047b80acd2d9cd49	11496	released
8c673b5b-786e-44f9-9064-0f63a71a2b2b	nationwidechildrens.org_clinical.TCGA-J2-A4AG.xml	298a5859794619fccc46051ddd9f3e78	43443	released
cd88aac7-4022-48e2-bed4-247500c75892	nationwidechildrens.org_clinical.TCGA-91-6849.xml	d31d571d91c655ca64dea24ceb012f9d	34684	released
5406fa4e-1e9c-4aa6-906f-ba5b7643c0d3	nationwidechildrens.org_clinical.TCGA-62-A46V.xml	bcf3d4ebcfe83712664c05e7e3ad6c7c	35447	released
d57dd3ee-3592-4a7a-b5ab-d6d36470e6c1	nationwidechildrens.org_clinical.TCGA-55-7284.xml	c7ff0490ce165b364b15dcc17282047e	35428	released
70265ec1-d32a-4afe-bb7b-f5c253910baf	nationwidechildrens.org_clinical.TCGA-55-6970.xml	43c0113e296fe9dcab8833b38de9fda9	56957	released
10c40ba8-e326-480d-b336-9fe697925acf	nationwidechildrens.org_clinical.TCGA-44-5644.xml	604702eebb295f5d6b6716e2bcf3ab34	42939	released
b96f51d1-0e46-48b3-8dba-dc6ce9ab34ea	nationwidechildrens.org_clinical.TCGA-99-AA5R.xml	ad5023250141a1ef5d67ee94ad401298	35439	released
